,0
780004040201,2
780008150302,2
780003480401,1
780002830701,1
000011666101,1
780081464701,1
780009470101,2
000000230952,1
900000805881,4
000000650049G,2
000000820026G,1
780006350401,1
900000751081,2
900000754011,2
780003350701,2
000000370483,1
090000929006,1
000000977741,1
000000300142,4
900000851051,2
000000400039,1
780025001702,4
800000375166,1
780005020202,1
000000650008,1
000000720129,2
000011719201,1
000000280602,1
780005560401,3
000008003091,1
900000750686,2
000000650363,1
780005420301,1
900000757236,3
000000830052,1
780004080701,4
000000000927,1
000000350041,3
900000801571,2
800000375191,2
780005001201,5
780008911002,2
000000998451,1
900000754446,4
900000853516,1
780009560601,1
900000754706,3
000011722801,1
900000801776,2
000000320147,2
780005600402,2
000000710235,2
780025011902,1
900000802246,2
900000852311,8
000000998431,1
000000290201,1
900000754401,2
000000810054,1
900000858036,1
780005022301,2
000000210157,4
780004081502,4
900000653731,1
000000800105,1
780008110201,2
900000753161,2
000000110382,2
000000977811,2
000011722402,1
780050046901,1
000000800533,2
000000830083,2
000000800094,2
000000290692,1
780008550301,1
780004502301,2
000000280842,1
780045951602,2
780009450101,1
000000290034,2
000008000058,3
000011719902,1
000008003785,1
900000858266,1
780003100101,1
000000100158,3
780006368001,1
000000820147,1
000000860032G,3
780084480101,1
800000375046,7
780003250101,3
000000830080,1
000347532602,2
000000900173,2
000000110066G,7
780064901202,1
900000703911,1
000000977631,1
000000600003,2
000000210074,3
780007160901,2
780009250601,1
900000750506,2
900000753861,1
780040951102,1
000347528601,2
000000550062,3
900000852706,1
720000044011,1
780004630202,4
720000042026,1
780004690302,4
780055057202,1
780051956002,4
000000830096,2
000000100001G,11
000000860075,2
000000500035,2
000000370558,2
000000710069,2
000000710088,1
000008002884,1
000000800117,1
000000350662,1
780002800202,2
000000610128,5
000000000874,1
780005008201,1
900000700291,1
000000538141,1
900000757016,1
000000640123,2
780042007201,2
000000270371,2
000000230229,4
900000756816,2
000000250131,2
000000990092,3
900000756681,1
900000752806,1
000000810051,1
000000710158,1
000000840019,1
780055056301,1
780003830101,3
780005000201,1
780006365901,1
000000240035,2
000000840024,1
000000970581,1
780002970202,2
000000980065,1
000000200066,2
900000801116,1
000000840143,1
780004503301,1
900000858211,1
000000220283,2
780009220301,1
800000999999,1
900000753031,2
780007040401,4
900000851351,2
000000820131G,1
900000808586,2
000000720017,3
000008011248,1
000000370392,1
780005131401,2
780051957701,1
000011548201,1
780005590102,2
000008002628,3
000000400017,1
000000710122,1
000000720023,4
780005230501,2
000000710006,1
000000320431,2
000000259108,1
000000210004,1
780041959201,4
780004130302,3
780006364102,4
000347532001,2
000000630009,2
780004140701,3
780004700201,2
000000260711,1
900000809336,1
000000420102,1
000000970180,2
000000800064,1
780007510501,4
000008000155,2
000000100038,2
000000109103,4
780002930302,1
780005002401,7
000008079024,1
000000630192,2
780011011001,1
000000280100,2
000000100154,1
800000375226,2
780003340302,6
000000700201,1
780009480102,1
000000977141,1
000000900152,4
780009640101,5
900000650881,1
000000630011,2
780005371101,5
900000754126,1
780004700501,2
000000230012,3
780003570302,2
000000900098,2
900000851801,2
000000820018G,1
000000240543,3
780025001202,1
900000806076,2
900000850021,1
780003320102,1
000000230078,1
000000900021,2
780004720402,3
000000340023,2
000000600006,5
000000920167,1
900000802151,1
780004590201,1
000000430071,1
780009260302,1
800000375196,3
720000075475,2
000000720057,1
000000800245,2
780006120102,3
000000200051,4
780005500201,1
780049953601,1
000000500011,7
900000850726,4
000000720145,2
000000410122,3
780005410402,2
000000801091,1
000000100062,5
000000970532,1
000000430152,1
780050040901,3
780003570602,1
000000220073,3
000000700133,2
000000220461,1
900000755666,1
900000802521,1
090000849006,1
780081464302,1
000000110011,4
000000490019,2
800000375024,1
000000710208,1
780009540301,2
780009370302,1
780007500302,1
780041954201,1
000000360307,1
000000310065,3
780025004001,3
000000640018,2
000000230005,3
780004000603,2
900000553831,1
780008790101,1
000000728002,1
000000100145,2
900000854031,1
780003140301,3
000000230024,2
900000857321,4
000000710249,2
780009560501,2
000000600125,1
800000375099,2
900000802216,1
000000210003G,1
780003060101,3
780003570202,4
000000710292,1
000000830036G,1
900000656241,1
900000857441,1
000000910056,1
780004660301,1
000000200029,2
000347533802,4
000000971271,1
000000980120,1
000000269083,1
000000100085,1
780007050201,5
000000840039G,5
000000240059,2
000000800061,1
780008770101,1
800000375343,1
090000119015,1
000011727701,1
900000750706,2
900000754826,2
800000375301,2
780004880102,1
900000750286,1
000000510020,3
780004120201,4
780004830201,5
780025005701,15
000000970026,1
000000260162,2
720000043204,1
900000757601,1
000000430087,1
000000810117,3
780015170501,1
000011703501,1
000000998501,1
900000757306,2
000000350237,4
000008003430,2
000000998522,1
900000809036,1
780049953801,1
000000361012,1
000000630077,3
900000750636,2
900000652002,1
780005460301,1
000000977642,2
000008001493G,1
900000803791,6
900000806096,3
780003310302,1
000000977582,1
000000350095,4
000000970005,2
000011718201,1
900000852021,3
000000360029,2
000000830019,1
780051957002,2
780003420102,1
900000750026,2
000000998341,2
090000109003,1
000000810174,2
000000820129,3
900000754046,3
000000910403,2
780005610402,1
000008002843,1
780004242101,1
000000900133,4
000000340056,2
780004081202,3
000000970023,2
780004503402,2
000000210122,1
900000857971,2
780004200101,2
900000311631,1
780004810101,2
800000375328,2
000000910110G,1
900000851006,1
780005720202,1
000008007203,1
000000300079,4
000000640012G,1
780009403101,4
000000280015,1
780004410601,1
000000970051,4
780005030701,4
780003840103,1
000000360140,2
000000100622,5
780005300302,2
780051954302,2
780005500401,1
000000240154,1
780003500302,2
900000805801,3
780003870302,3
000000710075,1
000000980103,2
000011748901,1
800000375320,1
780081430601,1
780025004401,1
000000800108,2
780005890201,1
780003050301,3
780050045801,3
900000853451,1
780009540602,1
000000240862,1
900000801111,1
000000430011,1
780002910202,2
780050041402,1
780004503501,3
000000230224,3
000000370506,1
780007550102,2
000000650101,1
000000910140,1
900000653636,1
900000803186,3
780005020501,3
900000754021,2
780006320302,6
780007350301,1
900000806231,1
800000375015,1
900000802896,2
000008004728,2
000000290017,3
900000801676,4
780004120101,1
780004290201,1
780009090101,3
000000280251,1
900000652826,4
900000753871,3
780005002002,4
800000375495,1
780015001101,1
780005360402,4
000000910111G,2
780004760701,1
780007520202,1
000000300102,4
900000650406,1
780005740202,4
000000620043,5
000000970055,1
800000375397,2
900000852421,3
000000980081,1
000000300225,2
000000977092,1
000000977831,1
000000700213,4
900000553971,1
000000100021,2
000000110012G,1
900000752361,2
000000800169G,2
780006363502,1
000000540073,1
000000260100,1
900000800211,2
000000240001,2
000000810061,3
800000375438,3
000000620021,1
780003440101,1
000008071061,1
780008170201,6
900000851486,2
900000750471,2
000000980040,2
900000751676,1
780004502101,2
000000210044,1
780051000302,2
900000805886,5
780006362402,3
000000210003,1
780006366502,1
900000801321,2
000000910099,2
000008002266,1
000000372012,1
000000980561,1
780004500402,1
780005990201,4
780008914201,1
780004240402,3
000000530027,1
000000540123,2
000000550105,1
000008003700,1
000000800103,3
000000850022,1
780008910701,1
780005850102,1
000000250087,4
000000720154,1
780006270801,3
780049955202,1
000000830019G,1
900000651091,1
800000375004,9
780081430202,1
900000855441,1
000000290184,1
000000830030,1
900000806176,1
900000805961,1
090000909006,1
000347532802,2
090000369005,1
780009610601,1
780041954202,1
000000830086,1
000000410070,1
000000849101,5
780005881302,1
000008071062,1
000000270115,3
780003750702,4
000000700195,3
000000610039,1
000000430088,1
900000750121,5
000000280056,4
000000920120,1
780004501004,2
000000220049,1
780006364902,1
780005270702,4
780004630702,3
780002780401,4
900000857626,3
000000250041,2
000008007055,1
000000910033,4
780006250201,3
780008021002,3
000008007052,3
000000110623,1
000000100024,2
000000510017,2
000000971861,1
780001570801,1
000000900105,4
900000750091,3
000000025011G,3
780005350201,4
000000840014,1
780003900202,1
780003290202,1
780007510702,1
000000410130,2
000000830070,1
000000360051,1
000000700028,1
000000000939,1
000000109110,2
000000977362,3
000000980571,1
000000510018,1
000000250063,1
900000755001,3
780004720101,3
780081430704,1
000000250132,2
000000340006,3
000000860039,1
000000710042,1
000011722201,1
900000800271,19
780008172501,1
000347531101,2
780004660002,1
000000971642,1
000000230085,2
000000720130,2
000000240864,1
780003090102,1
000000530029,1
780005260202,4
900000656496,1
090000909021,1
000000998362,1
000000360083G,1
000000620032,4
000000250106,3
000000977112,1
900000855886,5
780008501101,1
000008012009,1
900000806171,1
900000853606,1
000000350247,3
900000800381,2
780003420302,1
000000240156,1
000000610191,1
000000420027,2
780004340101,2
000000540043,1
000000240136,2
000000710146,5
000000600005,5
900000752466,2
000000600057,1
780008300102,2
780005990101,2
780043962501,3
000000957102,1
000000370413,1
780015003301,1
000000110192,1
780004230201,1
000000100171,1
000000240164,3
780006368602,1
000008079027,1
780003504902,2
000000350007,1
780007240201,1
900000757311,2
900000753711,3
900000803106,5
900000857766,3
900000857436,3
000000610082G,2
000000440050,1
900000751311,2
780025010301,1
000000371971,1
780009650701,2
780005021401,1
780005021902,2
780015007302,1
000000490006,6
000000620093,2
000000510002,1
000000250110,8
900000752206,2
780003070301,4
780008010402,1
000008003003,1
900000852651,1
000000280027,4
000000610117G,1
900000857816,1
780004020501,2
780009680702,3
900000850376,2
780007220402,2
900000850451,1
780005900301,1
780008560202,1
780007050601,6
900000755401,2
000000200099,2
000000210020,1
000000540017,2
900000802996,2
000000830078,1
780009080202,2
000000610118,1
780005550301,4
900000850101,1
900000800151,13
780004507501,1
000000000915,1
000000810146,1
780005022501,3
780007170101,5
780006361401,1
000000210173,1
780015490401,2
780040950502,1
780006290101,2
000000650062G,1
000000920034,1
000000300048,1
780006365002,4
780005080701,1
000000900168,1
000000430053,1
780002910601,5
000000810178,2
780003470801,1
000000980074,1
000000360087,4
780049952702,1
000000300020,4
000000710161,1
900000853121,2
000000998006,1
780003501701,2
780007350802,1
900000750816,1
780003410302,1
780007730201,1
000000370701,1
000000360390G,1
900000808771,1
000000820006,1
000000920124,1
900000753391,4
720000075307,2
000000809309,1
800000375176,2
000000300004,2
000000250029,2
000000630046,1
000000220009,1
000000300149,1
780004070601,1
000000360080,1
900000750486,3
000000109100,3
780005270901,1
000000640131,1
000000810017,1
000000100047,2
000000900003,2
780015007401,1
000000270034,4
000000720081,1
780025009201,6
780006367801,1
000000100140,3
900000857676,2
780003350901,1
000000220087,5
900000651441,3
720000050110,1
780040950102,1
780002810402,2
090000119022,1
000000240014,2
800000375129,12
900000857981,2
000000297011,1
000000630003,3
000000840136,1
800000375487,1
000000220066,2
000000710186,2
900000857671,2
900000757081,1
000000340053,5
900000857871,1
000000220153,3
780007600202,1
900000857471,4
000000860043G,1
000000430166,1
780044004101,2
780004040501,5
000000800055G,2
780015006402,5
000000110187,1
780040950701,1
900000653581,1
000000490004,1
000000360383,1
780041958702,3
000000370142,1
780009400701,1
780005006101,2
000000370512,1
900000757636,1
000000971682,1
900000751936,2
000000909100,2
000000809301,2
000000430100,1
780005960601,3
780005300101,3
000000410171,1
900000754551,1
000000359011,1
000000720015,2
000000220048,2
000000340025,3
780002990102,1
780003390102,1
000000800001,1
780003830102,2
000000400011,1
000000240153,1
000000640052G,4
000000650045,1
000000210063,3
000000220085,3
780003340801,5
000000370490,1
000000250105,8
000000220511,1
000000220045,2
780003160102,4
780008171502,3
780009610201,1
000008003309,1
780081464002,1
900000802716,4
000000320136,2
800000375140,1
900000854061,1
780001560101,1
000000280119,2
900000750326,2
000000630050,6
000008007061,1
000000410042,3
000000830084,1
900000650906,3
000000540006,1
780003390101,1
000000980059,2
900000755126,2
780041951401,1
000347563601,2
780004790201,2
000347529702,2
780006281402,1
000000700257,1
090000619010,2
780005881102,1
780002900402,3
780007510102,1
900000850796,2
090000109019,1
900000700221,1
000000977592,1
000000110085,4
000000240863,3
780008060202,1
900000805941,1
780008360101,1
000000350250,3
000000800089,1
900000753636,1
900000857391,3
780004050202,4
900000752631,1
000008070840,1
000000610080,4
900000858126,1
000000910174,1
900000800046,1
000000200052,4
000000719100,2
000000800219,1
780008130101,1
900000809541,2
780003190302,3
000000970701,2
780008171702,1
780003460201,2
000000920165G,1
780007160102,1
780005120102,2
900000653721,1
780003720202,2
900000805786,3
000000990051,4
780011012601,1
780003330501,2
000000340052,3
780043004901,4
000000260097,1
000000297072,1
900000855201,2
900000752711,4
780009060602,1
800000375216,3
780051956602,2
900000750626,2
900000756561,2
000000110057,1
000000350048,3
900000750811,3
780007050701,5
000000280044,6
780006281801,1
900000855621,1
780003340702,3
900000805876,5
000000610080G,3
780004430102,2
000000720122,2
900000754521,1
780006367402,4
780003240301,3
900000751781,2
780009031101,3
000013206701,1
780002790201,2
000000540062,2
780003030302,2
000000360321,1
900000802171,3
000000990148,1
000011547901,1
900000751866,2
000000230173,3
780006306201,1
000000800019,2
900000851646,2
000000544041,2
780003860101,1
000000710282,1
000000310206,1
780007070702,2
780002790901,2
000000910058,1
900000856041,1
000000230141,2
000000280246,1
000000810046,1
900000803856,1
000000350093,2
000000240049,5
000000002101,1
000000260109,2
000000320035,1
000000650104,1
000000609100,3
000000719107,1
780007070001,2
800000375072,13
000000330134,1
780008540101,1
000000710250,1
900000750451,2
780003460302,2
000000410143,3
000008007070,1
900000755141,1
900000809391,1
800000378022,1
780005740101,4
780042007702,1
780009090102,2
000000280102,2
800000375272,5
000000370494,1
000000810128,2
780005009901,1
000000370411,1
780006362502,1
000000800671,1
000000720148,1
000000109108,3
780003150801,4
780009430101,1
780009500101,7
000000610058,1
000000860046,2
780004640302,3
780009180102,1
000000000877,1
000000988121,1
780003507302,1
090000109013,2
000000809106,1
000000620441,1
780006271202,1
090000609003,1
000000280131,1
780006010301,2
780008690101,2
900000751506,1
780005021801,2
720000050098,1
720000044406,2
000000710091,1
780005370401,5
900000753321,6
900000650826,2
000000350031,3
000000658081,1
780004320202,3
000000850073,4
000000410125,1
900000805381,1
780005710303,4
000000000881,1
000000230023,2
900000857531,1
000000530040,1
900000756176,2
780008500701,3
780099940102,1
000000430110,1
780007061402,6
780007290101,1
000000650056,2
